Score,Steps,Bombs_placed,Invalid_moves,Epsilon
1,92,4,3,0.01
2,211,10,8,0.01
4,304,11,5,0.01
11,246,19,11,0.01
8,244,11,6,0.01
11,260,15,12,0.01
3,52,6,5,0.01
0,28,4,3,0.01
0,45,5,3,0.01
4,280,13,8,0.01
3,206,10,6,0.01
5,331,23,6,0.01
1,79,8,4,0.01
7,193,13,14,0.01
12,212,14,4,0.01
2,115,9,2,0.01
3,247,19,14,0.01
0,45,3,3,0.01
0,134,7,5,0.01
1,126,6,3,0.01
1,119,11,5,0.01
3,82,6,3,0.01
2,107,11,8,0.01
16,337,31,17,0.01
3,301,13,3,0.01
1,92,2,3,0.01
8,308,19,5,0.01
13,390,28,22,0.01
0,93,1,4,0.01
0,21,2,3,0.01
5,388,17,4,0.01
2,193,9,7,0.01
3,134,9,3,0.01
6,114,5,4,0.01
1,191,7,4,0.01
2,134,8,5,0.01
3,87,7,3,0.01
2,35,4,3,0.01
0,93,9,12,0.01
3,73,5,2,0.01
4,331,17,5,0.01
3,115,10,10,0.01
0,36,1,1,0.01
0,33,1,3,0.01
3,139,12,7,0.01
4,234,10,5,0.01
2,359,19,8,0.01
8,205,17,8,0.01
3,144,10,5,0.01
2,122,8,3,0.01
0,123,7,2,0.01
3,226,14,3,0.01
9,189,15,12,0.01
1,55,4,3,0.01
10,209,15,4,0.01
10,212,12,4,0.01
4,113,13,9,0.01
0,17,2,1,0.01
3,314,14,7,0.01
0,25,1,2,0.01
4,189,15,7,0.01
2,140,8,7,0.01
0,7,1,1,0.01
7,225,17,9,0.01
7,297,25,19,0.01
14,381,40,32,0.01
8,375,37,18,0.01
4,200,12,8,0.01
0,101,8,8,0.01
0,14,1,2,0.01
6,173,11,7,0.01
0,110,7,3,0.01
7,248,18,16,0.01
9,400,37,13,0.01
7,137,12,8,0.01
3,249,22,5,0.01
1,86,11,5,0.01
0,25,3,3,0.01
17,400,45,30,0.01
5,327,31,16,0.01
1,187,14,11,0.01
2,123,12,9,0.01
3,400,44,28,0.01
1,38,5,1,0.01
10,334,33,24,0.01
3,283,24,14,0.01
8,326,25,21,0.01
2,54,5,5,0.01
9,296,29,18,0.01
2,151,10,10,0.01
4,319,28,10,0.01
4,79,7,4,0.01
3,197,18,8,0.01
1,84,9,4,0.01
6,112,13,8,0.01
4,84,10,9,0.01
0,6,1,3,0.01
8,347,25,40,0.01
4,171,16,7,0.01
6,186,19,12,0.01
2,153,15,8,0.01
2,107,10,11,0.01
0,72,9,4,0.01
0,11,1,1,0.01
1,93,9,8,0.01
0,57,8,10,0.01
5,200,20,19,0.01
1,34,4,5,0.01
3,400,29,12,0.01
4,74,10,10,0.01
11,238,16,5,0.01
6,307,30,22,0.01
10,309,21,7,0.01
4,393,29,10,0.01
0,92,11,8,0.01
6,314,22,20,0.01
2,249,15,7,0.01
1,40,5,3,0.01
6,122,12,6,0.01
2,107,11,6,0.01
3,138,12,7,0.01
3,63,5,5,0.01
3,339,27,11,0.01
2,68,6,7,0.01
2,61,6,1,0.01
4,267,14,12,0.01
0,102,9,8,0.01
0,45,6,3,0.01
5,310,17,9,0.01
1,91,3,3,0.01
12,188,16,4,0.01
3,400,30,13,0.01
0,89,4,3,0.01
1,65,8,5,0.01
4,306,15,9,0.01
5,342,17,11,0.01
0,73,5,7,0.01
2,183,9,5,0.01
6,215,13,6,0.01
5,225,16,8,0.01
2,114,3,6,0.01
0,30,1,4,0.01
11,341,22,6,0.01
0,19,1,1,0.01
1,41,4,3,0.01
3,400,17,6,0.01
2,172,12,5,0.01
0,77,7,3,0.01
6,159,10,6,0.01
7,288,22,11,0.01
0,19,1,1,0.01
14,400,30,11,0.01
1,88,12,7,0.01
1,17,2,4,0.01
1,76,7,5,0.01
3,74,7,5,0.01
13,273,24,5,0.01
0,118,10,8,0.01
9,400,40,16,0.01
4,126,12,4,0.01
17,400,33,15,0.01
4,116,11,7,0.01
1,77,7,1,0.01
5,400,33,18,0.01
4,194,20,9,0.01
0,48,6,2,0.01
16,379,35,19,0.01
11,400,35,19,0.01
4,153,15,3,0.01
6,205,16,10,0.01
4,198,18,7,0.01
0,5,1,2,0.01
0,37,5,2,0.01
13,340,31,19,0.01
1,51,5,1,0.01
11,306,26,13,0.01
3,400,29,7,0.01
1,75,9,8,0.01
7,288,21,6,0.01
8,400,32,17,0.01
5,298,23,13,0.01
1,36,5,4,0.01
14,277,19,13,0.01
2,131,10,3,0.01
3,226,20,15,0.01
7,110,13,13,0.01
10,344,23,11,0.01
4,387,26,17,0.01
4,130,13,10,0.01
2,100,8,8,0.01
5,378,23,6,0.01
10,156,15,8,0.01
3,145,13,10,0.01
3,113,13,6,0.01
0,18,2,1,0.01
0,57,5,2,0.01
7,400,26,11,0.01
1,88,7,6,0.01
3,104,10,7,0.01
1,179,12,6,0.01
10,354,25,12,0.01
7,375,23,6,0.01
12,400,30,10,0.01
1,59,8,5,0.01
8,400,33,11,0.01
6,192,21,7,0.01
6,336,28,11,0.01
2,121,14,16,0.01
10,400,38,17,0.01
1,30,2,2,0.01
0,27,4,6,0.01
7,297,26,8,0.01
0,55,7,6,0.01
11,400,32,15,0.01
4,132,13,5,0.01
6,226,22,11,0.01
2,241,12,12,0.01
0,78,8,6,0.01
10,308,24,8,0.01
6,400,29,7,0.01
10,400,35,25,0.01
1,50,4,3,0.01
11,254,20,11,0.01
0,79,1,5,0.01
2,147,11,5,0.01
0,13,1,3,0.01
4,389,25,15,0.01
0,56,7,4,0.01
1,44,3,5,0.01
11,370,18,6,0.01
4,271,11,2,0.01
3,147,13,12,0.01
3,400,20,15,0.01
3,206,13,9,0.01
9,253,16,6,0.01
3,274,9,0,0.01
3,126,8,2,0.01
4,400,12,7,0.01
0,19,1,2,0.01
7,400,21,17,0.01
3,146,10,9,0.01
7,341,11,6,0.01
16,400,26,9,0.01
4,314,13,8,0.01
8,219,17,4,0.01
2,189,5,3,0.01
0,30,1,3,0.01
12,397,20,9,0.01
3,400,13,6,0.01
1,185,12,7,0.01
7,252,15,4,0.01
11,385,23,7,0.01
2,150,11,3,0.01
1,400,18,6,0.01
1,66,8,3,0.01
0,9,1,3,0.01
1,56,4,0,0.01
2,400,14,8,0.01
0,187,7,5,0.01
6,339,17,8,0.01
6,395,30,12,0.01
10,209,14,7,0.01
1,74,5,5,0.01
0,7,1,3,0.01
10,397,20,10,0.01
5,400,21,9,0.01
1,111,5,1,0.01
3,267,3,9,0.01
0,51,1,2,0.01
7,369,13,5,0.01
9,317,25,8,0.01
5,332,12,7,0.01
2,400,5,4,0.01
13,256,16,8,0.01
1,78,6,2,0.01
4,255,15,5,0.01
7,400,19,15,0.01
7,400,24,8,0.01
5,175,13,9,0.01
4,400,18,9,0.01
1,239,4,6,0.01
4,224,8,6,0.01
7,320,13,7,0.01
3,256,9,6,0.01
1,59,6,4,0.01
4,91,8,7,0.01
2,122,7,3,0.01
3,134,10,6,0.01
1,74,8,5,0.01
1,53,5,3,0.01
0,24,2,3,0.01
0,94,4,0,0.01
5,154,10,5,0.01
4,50,5,0,0.01
4,254,14,2,0.01
2,400,12,16,0.01
9,400,23,14,0.01
0,77,10,6,0.01
1,82,9,4,0.01
0,22,3,1,0.01
2,257,17,7,0.01
0,40,1,3,0.01
3,400,15,4,0.01
3,255,8,1,0.01
4,359,7,6,0.01
0,43,1,0,0.01
10,400,20,8,0.01
11,386,24,11,0.01
1,40,4,1,0.01
2,222,7,4,0.01
2,84,6,4,0.01
8,400,18,8,0.01
7,197,11,5,0.01
18,333,32,17,0.01
4,304,10,8,0.01
5,362,11,4,0.01
1,134,8,4,0.01
4,400,21,14,0.01
4,400,10,13,0.01
0,118,11,8,0.01
1,271,6,8,0.01
5,220,18,15,0.01
3,111,6,7,0.01
1,51,4,5,0.01
6,284,15,10,0.01
1,400,12,10,0.01
1,49,4,0,0.01
4,147,9,6,0.01
9,302,19,14,0.01
1,92,5,5,0.01
9,400,19,8,0.01
4,399,16,10,0.01
13,222,16,8,0.01
13,301,26,13,0.01
1,53,6,0,0.01
2,112,9,5,0.01
14,361,34,23,0.01
11,400,22,8,0.01
2,107,6,2,0.01
0,17,1,0,0.01
5,124,12,10,0.01
1,33,4,5,0.01
3,120,9,4,0.01
0,9,1,3,0.01
3,66,6,4,0.01
1,62,8,6,0.01
0,62,5,3,0.01
0,5,1,3,0.01
5,123,12,9,0.01
9,394,18,8,0.01
7,389,30,10,0.01
4,121,11,5,0.01
5,261,16,10,0.01
4,194,13,3,0.01
8,342,25,12,0.01
4,400,23,16,0.01
9,281,23,8,0.01
2,59,5,4,0.01
7,306,24,12,0.01
3,93,9,2,0.01
2,398,22,17,0.01
1,40,4,6,0.01
5,268,13,7,0.01
4,173,13,16,0.01
9,263,18,8,0.01
16,213,24,19,0.01
10,324,22,16,0.01
8,95,10,2,0.01
12,323,25,14,0.01
5,301,11,8,0.01
6,225,15,15,0.01
1,41,5,3,0.01
0,7,1,2,0.01
2,74,8,3,0.01
6,223,18,8,0.01
3,62,6,5,0.01
13,400,29,15,0.01
2,98,8,5,0.01
2,48,6,5,0.01
4,192,16,10,0.01
9,205,12,5,0.01
8,248,19,16,0.01
11,310,20,9,0.01
9,362,33,28,0.01
3,234,14,3,0.01
8,304,26,13,0.01
4,136,13,8,0.01
1,37,5,7,0.01
1,104,11,7,0.01
5,93,8,6,0.01
0,27,1,2,0.01
0,24,1,1,0.01
0,7,1,3,0.01
3,100,7,12,0.01
2,400,10,9,0.01
1,91,7,8,0.01
3,222,12,7,0.01
6,400,12,5,0.01
5,251,18,10,0.01
1,42,5,5,0.01
0,11,1,2,0.01
0,38,2,2,0.01
10,239,19,9,0.01
5,226,17,9,0.01
3,135,12,12,0.01
10,226,19,9,0.01
4,201,14,12,0.01
2,98,9,5,0.01
0,15,1,3,0.01
4,195,15,5,0.01
0,74,8,8,0.01
9,146,16,5,0.01
3,241,13,2,0.01
2,133,9,4,0.01
3,400,26,19,0.01
5,97,13,13,0.01
4,206,13,4,0.01
0,50,5,0,0.01
5,400,25,9,0.01
0,5,1,1,0.01
0,112,5,6,0.01
9,400,22,11,0.01
0,14,1,3,0.01
5,326,19,10,0.01
4,219,14,5,0.01
0,7,1,0,0.01
3,169,12,5,0.01
1,66,7,4,0.01
0,47,6,5,0.01
11,331,23,6,0.01
3,284,20,10,0.01
17,321,28,16,0.01
10,343,22,16,0.01
1,83,6,4,0.01
0,36,3,1,0.01
7,269,18,12,0.01
6,331,21,13,0.01
7,288,22,16,0.01
3,138,12,8,0.01
4,295,15,12,0.01
11,300,33,18,0.01
6,233,15,7,0.01
11,163,18,18,0.01
2,95,13,11,0.01
0,188,17,9,0.01
2,120,8,5,0.01
5,320,24,23,0.01
3,35,3,1,0.01
10,300,29,20,0.01
1,79,7,9,0.01
1,215,21,17,0.01
2,55,6,6,0.01
6,204,18,11,0.01
3,199,15,11,0.01
12,192,17,10,0.01
9,387,37,24,0.01
3,271,20,18,0.01
6,263,17,17,0.01
5,203,15,11,0.01
3,135,14,16,0.01
1,25,2,4,0.01
1,193,17,16,0.01
16,323,37,33,0.01
5,346,34,22,0.01
4,118,13,10,0.01
1,61,7,1,0.01
1,54,7,8,0.01
8,371,33,15,0.01
3,276,21,14,0.01
1,30,4,0,0.01
5,129,15,11,0.01
5,400,35,21,0.01
2,234,20,9,0.01
7,206,19,12,0.01
4,119,15,14,0.01
5,92,9,1,0.01
5,182,16,17,0.01
3,280,16,9,0.01
1,108,13,12,0.01
7,331,32,13,0.01
7,192,21,18,0.01
6,216,21,10,0.01
2,400,28,20,0.01
11,251,19,11,0.01
3,134,10,6,0.01
2,91,11,6,0.01
8,178,17,8,0.01
6,400,26,10,0.01
8,400,38,20,0.01
3,164,9,9,0.01
9,252,16,20,0.01
14,400,40,29,0.01
3,113,11,5,0.01
6,400,30,18,0.01
2,154,14,9,0.01
5,400,34,17,0.01
3,400,34,14,0.01
3,284,20,11,0.01
3,166,13,8,0.01
1,68,7,5,0.01
9,400,31,14,0.01
2,57,6,5,0.01
1,108,11,12,0.01
3,400,32,17,0.01
5,299,23,13,0.01
1,400,22,7,0.01
10,186,19,12,0.01
5,267,24,15,0.01
1,57,7,8,0.01
6,187,19,10,0.01
1,87,11,7,0.01
5,184,20,19,0.01
3,145,13,6,0.01
6,336,29,12,0.01
8,323,25,11,0.01
7,188,14,10,0.01
2,106,8,2,0.01
2,242,20,11,0.01
2,400,32,8,0.01
3,354,25,10,0.01
2,400,19,13,0.01
3,273,24,7,0.01
5,115,12,6,0.01
6,213,9,2,0.01
6,155,12,2,0.01
0,36,2,4,0.01
4,226,8,3,0.01
12,299,18,7,0.01
10,400,31,15,0.01
0,77,4,2,0.01
3,110,8,4,0.01
6,400,31,10,0.01
5,264,14,4,0.01
4,77,9,10,0.01
5,184,14,11,0.01
6,400,17,3,0.01
4,400,23,15,0.01
2,222,18,6,0.01
10,400,30,14,0.01
3,400,23,7,0.01
6,400,16,5,0.01
4,400,24,8,0.01
8,316,21,15,0.01
2,39,4,1,0.01
0,26,1,2,0.01
2,94,8,3,0.01
4,100,8,5,0.01
2,91,5,2,0.01
5,239,19,11,0.01
8,362,19,6,0.01
3,68,7,2,0.01
2,87,6,2,0.01
2,329,19,8,0.01
3,182,10,2,0.01
2,400,22,29,0.01
0,10,1,0,0.01
3,208,12,2,0.01
6,183,12,11,0.01
9,400,19,6,0.01
0,29,1,2,0.01
4,400,14,8,0.01
2,309,11,3,0.01
3,323,22,8,0.01
9,400,23,9,0.01
1,103,8,6,0.01
0,91,1,5,0.01
0,23,1,3,0.01
9,400,17,13,0.01
2,165,5,4,0.01
0,11,1,2,0.01
9,400,25,9,0.01
1,195,7,1,0.01
1,320,10,4,0.01
0,70,1,3,0.01
17,378,23,16,0.01
2,331,12,8,0.01
3,329,15,6,0.01
2,239,13,7,0.01
3,123,12,5,0.01
1,135,8,4,0.01
5,102,10,8,0.01
0,13,1,3,0.01
0,47,4,4,0.01
15,229,19,15,0.01
2,146,11,2,0.01
6,250,18,6,0.01
4,196,15,5,0.01
10,274,14,11,0.01
2,86,7,7,0.01
1,61,7,7,0.01
2,85,9,1,0.01
5,154,13,7,0.01
9,400,32,10,0.01
5,222,13,16,0.01
12,259,20,12,0.01
0,21,3,3,0.01
2,204,12,5,0.01
2,103,6,1,0.01
12,326,23,9,0.01
0,5,1,3,0.01
8,257,23,17,0.01
0,45,3,4,0.01
5,400,30,21,0.01
3,77,7,1,0.01
0,35,3,1,0.01
0,109,8,7,0.01
1,50,5,1,0.01
2,27,3,1,0.01
0,44,6,4,0.01
2,45,5,2,0.01
4,250,17,8,0.01
6,140,14,5,0.01
8,217,15,13,0.01
1,114,5,1,0.01
0,14,1,3,0.01
2,42,4,0,0.01
5,204,15,7,0.01
5,400,27,14,0.01
9,243,18,6,0.01
8,242,15,3,0.01
2,92,6,3,0.01
6,180,11,6,0.01
3,199,19,10,0.01
3,400,25,6,0.01
2,127,10,4,0.01
3,347,18,9,0.01
3,212,13,8,0.01
2,244,8,2,0.01
7,319,19,9,0.01
11,400,34,11,0.01
2,176,10,3,0.01
2,114,8,5,0.01
7,329,20,6,0.01
2,203,11,4,0.01
3,400,20,8,0.01
7,259,11,5,0.01
0,32,1,3,0.01
0,61,7,3,0.01
10,400,32,14,0.01
0,58,7,1,0.01
1,61,3,2,0.01
0,15,1,1,0.01
9,305,17,7,0.01
0,11,1,0,0.01
12,278,25,9,0.01
3,225,14,10,0.01
5,261,10,9,0.01
0,155,2,2,0.01
1,173,10,8,0.01
10,400,35,12,0.01
1,89,7,6,0.01
8,400,22,29,0.01
1,199,4,7,0.01
5,289,20,8,0.01
11,254,20,6,0.01
3,121,9,5,0.01
10,274,17,12,0.01
4,185,17,12,0.01
4,76,8,4,0.01
11,400,30,16,0.01
0,21,1,3,0.01
4,132,9,12,0.01
5,249,20,7,0.01
18,400,42,27,0.01
2,268,15,10,0.01
1,292,18,2,0.01
5,203,16,12,0.01
0,12,1,0,0.01
10,387,32,24,0.01
5,176,16,6,0.01
0,31,3,0,0.01
0,11,1,1,0.01
0,11,1,4,0.01
3,92,9,9,0.01
3,274,20,4,0.01
3,363,24,11,0.01
5,258,12,8,0.01
1,31,2,1,0.01
0,5,1,1,0.01
3,323,21,8,0.01
11,322,19,5,0.01
8,353,27,8,0.01
13,370,39,27,0.01
0,9,1,1,0.01
3,208,13,7,0.01
1,75,8,6,0.01
7,181,18,16,0.01
0,45,1,0,0.01
8,219,21,14,0.01
6,191,11,6,0.01
4,157,13,10,0.01
9,149,12,7,0.01
2,301,23,13,0.01
2,125,8,3,0.01
0,7,1,2,0.01
7,292,17,11,0.01
11,400,35,15,0.01
1,74,7,5,0.01
5,265,21,17,0.01
0,31,1,3,0.01
9,310,20,12,0.01
0,28,3,6,0.01
10,398,37,10,0.01
3,347,25,19,0.01
2,106,9,12,0.01
1,55,6,3,0.01
0,42,6,9,0.01
2,151,11,9,0.01
1,193,19,12,0.01
2,229,18,11,0.01
3,220,13,13,0.01
7,158,12,9,0.01
0,24,3,5,0.01
2,118,8,4,0.01
3,236,15,3,0.01
11,400,31,24,0.01
4,259,12,4,0.01
0,30,1,2,0.01
0,67,5,4,0.01
1,75,5,2,0.01
10,243,12,5,0.01
1,26,2,2,0.01
11,365,30,15,0.01
8,128,9,7,0.01
7,123,8,8,0.01
0,13,1,3,0.01
0,5,1,2,0.01
6,303,24,10,0.01
5,307,17,8,0.01
10,214,19,16,0.01
2,73,7,5,0.01
0,38,1,2,0.01
1,58,7,3,0.01
0,31,1,1,0.01
3,333,28,12,0.01
3,108,12,6,0.01
8,296,24,19,0.01
2,101,10,7,0.01
4,191,20,13,0.01
1,61,7,9,0.01
2,107,12,9,0.01
3,109,11,12,0.01
3,154,16,12,0.01
2,57,6,7,0.01
3,53,6,6,0.01
2,137,13,13,0.01
5,257,26,14,0.01
2,57,6,2,0.01
0,5,1,3,0.01
6,227,23,11,0.01
6,173,14,10,0.01
1,78,9,13,0.01
4,249,26,16,0.01
0,29,4,3,0.01
5,345,34,15,0.01
13,307,32,25,0.01
4,135,15,11,0.01
3,89,11,7,0.01
3,198,17,14,0.01
0,5,1,2,0.01
3,147,15,8,0.01
3,115,12,4,0.01
5,219,19,12,0.01
4,157,15,7,0.01
0,5,1,1,0.01
0,66,7,3,0.01
5,250,22,11,0.01
0,55,6,3,0.01
7,328,26,12,0.01
3,128,15,17,0.01
0,13,1,1,0.01
7,182,19,4,0.01
0,101,10,9,0.01
2,83,8,7,0.01
7,168,17,7,0.01
0,208,8,3,0.01
0,29,3,4,0.01
4,125,10,6,0.01
1,58,5,8,0.01
0,80,8,7,0.01
12,228,23,16,0.01
9,249,19,15,0.01
3,172,18,16,0.01
4,153,12,19,0.01
2,84,9,1,0.01
2,93,10,10,0.01
1,22,2,2,0.01
2,65,7,4,0.01
2,118,11,9,0.01
5,163,15,5,0.01
1,63,4,5,0.01
10,119,12,5,0.01
3,227,17,15,0.01
0,138,8,4,0.01
0,9,1,3,0.01
2,112,4,2,0.01
5,297,18,10,0.01
2,63,7,1,0.01
9,317,24,14,0.01
1,99,9,7,0.01
1,39,4,2,0.01
6,138,14,15,0.01
4,195,14,10,0.01
0,66,7,8,0.01
3,82,9,2,0.01
1,51,3,3,0.01
0,37,4,2,0.01
3,136,13,8,0.01
2,225,18,13,0.01
1,20,2,0,0.01
2,50,6,7,0.01
1,27,2,2,0.01
5,309,20,8,0.01
6,400,34,8,0.01
2,133,14,6,0.01
2,108,11,10,0.01
2,190,11,11,0.01
8,400,28,16,0.01
4,82,9,5,0.01
3,249,15,4,0.01
3,309,18,11,0.01
3,271,19,15,0.01
2,134,6,1,0.01
1,36,4,4,0.01
4,329,18,10,0.01
0,21,1,1,0.01
0,64,3,2,0.01
1,69,8,2,0.01
2,217,10,5,0.01
0,24,1,3,0.01
0,52,1,1,0.01
11,235,19,12,0.01
0,10,1,2,0.01
1,161,15,4,0.01
2,400,21,8,0.01
3,258,15,5,0.01
3,178,13,8,0.01
0,400,19,10,0.01
0,19,1,2,0.01
1,210,8,1,0.01
2,196,5,5,0.01
0,81,1,4,0.01
4,400,17,5,0.01
0,92,1,2,0.01
5,400,17,9,0.01
5,400,15,7,0.01
0,14,2,0,0.01
1,83,7,4,0.01
0,28,1,1,0.01
1,184,8,7,0.01
1,191,7,2,0.01
1,400,13,5,0.01
0,5,1,3,0.01
12,290,29,8,0.01
2,58,5,4,0.01
4,153,14,4,0.01
8,324,17,7,0.01
3,379,15,14,0.01
1,68,7,5,0.01
0,47,1,1,0.01
3,314,16,9,0.01
0,358,7,8,0.01
9,400,21,10,0.01
0,39,2,0,0.01
0,47,1,2,0.01
1,144,5,3,0.01
3,158,10,4,0.01
5,262,12,4,0.01
3,236,16,7,0.01
3,113,10,2,0.01
7,311,25,16,0.01
2,354,16,10,0.01
2,111,6,1,0.01
8,400,19,11,0.01
6,208,13,6,0.01
6,400,25,11,0.01
0,134,1,5,0.01
2,160,9,8,0.01
2,136,8,6,0.01
5,400,13,6,0.01
7,282,21,10,0.01
0,5,1,2,0.01
0,64,1,2,0.01
0,154,2,3,0.01
0,22,1,2,0.01
0,346,11,10,0.01
0,35,1,2,0.01
9,400,11,13,0.01
1,106,2,3,0.01
0,193,5,5,0.01
0,28,1,3,0.01
1,38,4,2,0.01
2,226,4,3,0.01
2,154,6,2,0.01
1,122,5,4,0.01
2,249,6,1,0.01
2,300,9,4,0.01
0,44,3,0,0.01
1,160,7,5,0.01
0,23,1,2,0.01
0,147,2,0,0.01
8,400,18,10,0.01
0,20,1,5,0.01
3,284,6,10,0.01
10,297,9,19,0.01
0,36,1,1,0.01
2,400,15,12,0.01
1,277,7,6,0.01
0,96,1,4,0.01
3,131,4,2,0.01
0,176,1,5,0.01
5,352,12,9,0.01
2,66,2,2,0.01
0,28,4,5,0.01
0,5,1,2,0.01
2,336,10,5,0.01
0,36,1,3,0.01
6,186,6,4,0.01
5,390,14,8,0.01
1,176,7,4,0.01
4,216,10,6,0.01
8,362,17,6,0.01
0,87,3,2,0.01
8,400,17,9,0.01
0,107,2,4,0.01
1,214,7,6,0.01
1,69,5,3,0.01
3,400,9,2,0.01
2,346,6,5,0.01
0,395,10,12,0.01
2,65,5,8,0.01
12,400,19,11,0.01
0,5,1,2,0.01
8,400,13,12,0.01
8,400,18,11,0.01
6,218,11,6,0.01
3,235,14,4,0.01
3,111,10,10,0.01
1,284,17,5,0.01
1,77,7,1,0.01
1,105,6,3,0.01
0,81,3,1,0.01
2,142,7,4,0.01
5,109,7,0,0.01
2,150,5,7,0.01
5,295,9,0,0.01
1,117,7,1,0.01
3,209,13,5,0.01
1,319,9,8,0.01
0,17,2,0,0.01
8,400,14,15,0.01
1,56,6,0,0.01
16,330,17,7,0.01
2,164,7,4,0.01
2,137,6,3,0.01
0,34,1,2,0.01
1,56,3,1,0.01
11,240,19,9,0.01
1,287,11,7,0.01
0,58,5,2,0.01
7,371,20,11,0.01
10,379,17,4,0.01
12,400,21,6,0.01
2,400,7,6,0.01
1,149,6,6,0.01
0,137,1,2,0.01
0,165,4,3,0.01
1,180,5,3,0.01
2,58,5,1,0.01
3,400,12,5,0.01
5,371,12,7,0.01
1,111,8,6,0.01
1,266,3,2,0.01
7,400,16,8,0.01
1,118,5,1,0.01
2,113,8,7,0.01
0,96,1,0,0.01
1,77,7,2,0.01
11,400,28,13,0.01
2,400,17,7,0.01
0,80,2,2,0.01
3,395,11,9,0.01
4,240,13,5,0.01
4,169,6,6,0.01
7,266,12,4,0.01
3,201,10,5,0.01
10,400,22,20,0.01
2,163,7,8,0.01
4,225,18,14,0.01
2,309,10,2,0.01
5,400,21,6,0.01
6,346,11,3,0.01
3,92,5,2,0.01
1,90,5,1,0.01
1,132,10,5,0.01
10,400,11,8,0.01
9,400,21,6,0.01
0,11,1,3,0.01
5,267,12,4,0.01
1,97,3,3,0.01
2,228,12,5,0.01
7,195,7,4,0.01
4,170,9,4,0.01
3,400,20,10,0.01
9,195,14,10,0.01
2,197,6,5,0.01
3,271,10,4,0.01
7,292,18,6,0.01
1,188,8,5,0.01
10,400,35,17,0.01
14,296,22,10,0.01
3,141,10,4,0.01
2,124,13,7,0.01
4,202,15,9,0.01
2,147,14,8,0.01
0,17,1,1,0.01
0,56,5,3,0.01
5,176,12,4,0.01
2,56,4,1,0.01
11,400,30,6,0.01
2,184,16,9,0.01
0,13,1,3,0.01
3,78,9,6,0.01
7,275,24,19,0.01
5,148,10,7,0.01
13,338,32,19,0.01
10,345,24,14,0.01
0,9,1,3,0.01
1,77,8,5,0.01
3,140,11,10,0.01
0,33,1,3,0.01
0,43,3,3,0.01
3,178,13,2,0.01
4,110,11,9,0.01
2,41,5,7,0.01
2,231,14,6,0.01
4,400,35,19,0.01
1,100,7,2,0.01
0,11,1,2,0.01
0,27,1,1,0.01
2,71,8,2,0.01
0,21,1,3,0.01
4,158,11,7,0.01
0,5,1,2,0.01
0,13,1,2,0.01
0,9,1,3,0.01
0,34,3,3,0.01
0,5,1,2,0.01
2,263,14,16,0.01
5,279,21,11,0.01
5,225,14,11,0.01
2,273,19,5,0.01
0,10,1,2,0.01
0,5,1,3,0.01
2,228,11,6,0.01
2,100,9,8,0.01
6,216,13,9,0.01
0,25,3,1,0.01
3,205,14,12,0.01
5,191,16,10,0.01
9,380,29,23,0.01
10,400,36,28,0.01
0,17,1,0,0.01
2,74,7,2,0.01
2,84,11,6,0.01
0,77,1,2,0.01
0,35,5,5,0.01
3,108,9,5,0.01
0,65,4,4,0.01
11,400,36,40,0.01
0,22,3,2,0.01
3,99,9,6,0.01
4,221,14,2,0.01
2,99,8,10,0.01
0,46,5,5,0.01
4,202,15,8,0.01
0,26,3,4,0.01
4,133,12,10,0.01
0,5,1,3,0.01
1,22,2,0,0.01
3,139,12,9,0.01
4,245,21,12,0.01
2,212,17,15,0.01
7,267,28,21,0.01
0,19,2,1,0.01
5,320,20,6,0.01
2,400,29,12,0.01
0,55,1,3,0.01
3,115,11,11,0.01
3,308,17,12,0.01
5,235,18,8,0.01
1,36,3,5,0.01
2,115,8,7,0.01
3,60,7,6,0.01
0,5,1,1,0.01
4,231,17,7,0.01
4,151,13,10,0.01
0,29,1,3,0.01
7,276,18,10,0.01
3,98,8,2,0.01
7,400,25,15,0.01
0,5,1,1,0.01
0,14,2,2,0.01
2,282,19,11,0.01
0,68,6,6,0.01
0,5,1,3,0.01
0,40,2,5,0.01
0,101,7,6,0.01
4,187,18,11,0.01
1,303,15,8,0.01
6,317,17,16,0.01
0,43,4,1,0.01
3,92,9,7,0.01
9,222,18,15,0.01
1,253,15,11,0.01
0,20,1,3,0.01
4,183,14,6,0.01
2,143,10,14,0.01
2,219,10,4,0.01
0,6,1,1,0.01
4,131,15,8,0.01
3,201,13,9,0.01
0,37,1,2,0.01
0,7,1,2,0.01
4,142,11,10,0.01
10,300,21,12,0.01
0,54,6,3,0.01
8,157,16,13,0.01
9,286,16,12,0.01
11,189,14,15,0.01
6,107,11,9,0.01
0,30,3,2,0.01
1,55,7,3,0.01
3,105,12,21,0.01
0,22,1,3,0.01
1,70,7,7,0.01
0,7,1,2,0.01
1,272,10,4,0.01
0,84,4,6,0.01
0,44,5,1,0.01
2,133,9,3,0.01
2,199,12,11,0.01
1,88,8,3,0.01
9,400,40,59,0.01
5,214,19,20,0.01
6,400,22,15,0.01
3,116,11,9,0.01
2,102,7,4,0.01
4,306,19,2,0.01
12,400,40,21,0.01
0,41,1,2,0.01
3,190,9,12,0.01
0,263,7,8,0.01
0,41,1,0,0.01
0,17,1,1,0.01
0,19,2,3,0.01
11,162,12,9,0.01
1,63,7,4,0.01
2,42,4,1,0.01
2,161,8,5,0.01
0,13,1,2,0.01
3,98,7,5,0.01
0,51,7,2,0.01
2,146,12,2,0.01
