Score,Steps,Bombs_placed,Invalid_moves,Epsilon
49,160,0,9,0.2
49,148,0,4,0.18
49,166,0,4,0.15
49,145,0,6,0.14
49,148,0,3,0.12
49,153,0,8,0.11
49,138,0,3,0.1
49,160,0,4,0.1
49,153,0,5,0.09
49,158,0,3,0.08
49,122,0,3,0.08
49,140,0,0,0.07
49,122,0,4,0.07
49,141,0,2,0.07
49,131,0,2,0.07
49,147,0,2,0.06
49,132,0,1,0.06
49,152,0,3,0.05
49,141,0,2,0.05
49,148,0,3,0.05
49,124,0,0,0.05
49,143,0,1,0.05
49,127,0,1,0.05
49,137,0,3,0.05
49,131,0,0,0.04
49,126,0,3,0.04
49,127,0,1,0.04
49,146,0,0,0.04
49,124,0,1,0.04
49,132,0,0,0.04
49,140,0,2,0.04
49,122,0,0,0.04
49,141,0,4,0.04
49,131,0,1,0.03
49,129,0,3,0.03
49,114,0,1,0.03
49,122,0,1,0.03
49,124,0,0,0.03
49,137,0,1,0.03
49,130,0,2,0.03
49,134,0,1,0.03
49,142,0,0,0.03
49,144,0,0,0.03
49,130,0,0,0.03
49,141,0,0,0.03
49,130,0,0,0.03
49,122,0,3,0.03
49,138,0,0,0.03
49,144,0,0,0.03
49,161,0,1,0.03
49,124,0,0,0.02
49,133,0,1,0.02
49,123,0,0,0.02
49,142,0,0,0.02
49,120,0,1,0.02
49,132,0,0,0.02
49,128,0,0,0.02
49,122,0,2,0.02
49,123,0,1,0.02
49,137,0,0,0.02
49,130,0,1,0.02
49,129,0,0,0.02
49,154,0,2,0.02
49,153,0,0,0.02
49,138,0,0,0.02
49,131,0,1,0.02
49,139,0,0,0.02
49,133,0,1,0.02
49,121,0,0,0.02
49,131,0,1,0.02
49,144,0,1,0.02
49,145,0,1,0.02
49,121,0,0,0.02
49,131,0,1,0.02
49,122,0,0,0.02
49,139,0,0,0.02
49,120,0,1,0.02
49,131,0,0,0.02
49,127,0,0,0.02
49,127,0,2,0.02
49,127,0,1,0.02
49,135,0,2,0.02
49,121,0,0,0.02
49,135,0,1,0.02
49,121,0,2,0.02
49,138,0,0,0.02
49,132,0,0,0.02
49,125,0,0,0.02
49,138,0,0,0.01
49,129,0,0,0.01
49,123,0,1,0.01
49,115,0,0,0.01
49,126,0,0,0.01
49,136,0,1,0.01
49,128,0,0,0.01
49,141,0,2,0.01
49,125,0,0,0.01
49,117,0,0,0.5
49,211,0,22,0.32
49,189,0,19,0.24
49,149,0,6,0.21
49,162,0,8,0.18
49,173,0,3,0.15
49,151,0,1,0.14
49,142,0,6,0.12
49,137,0,5,0.11
49,146,0,6,0.11
49,137,0,2,0.1
49,153,0,4,0.09
49,137,0,3,0.09
49,131,0,7,0.08
49,130,0,5,0.08
49,132,0,1,0.08
49,139,0,2,0.07
49,133,0,1,0.07
49,140,0,4,0.07
49,135,0,3,0.06
49,146,0,3,0.06
49,132,0,0,0.06
49,136,0,4,0.06
49,130,0,5,0.05
49,136,0,1,0.05
49,134,0,2,0.05
49,126,0,1,0.05
49,142,0,1,0.05
49,134,0,1,0.05
49,139,0,2,0.04
49,127,0,2,0.04
49,128,0,1,0.04
49,143,0,1,0.04
49,138,0,0,0.04
49,131,0,1,0.04
49,130,0,1,0.04
49,137,0,2,0.04
49,137,0,0,0.04
49,137,0,0,0.04
49,123,0,1,0.03
49,130,0,0,0.03
49,127,0,2,0.03
49,133,0,1,0.03
49,129,0,1,0.03
49,148,0,1,0.03
49,124,0,1,0.03
49,136,0,1,0.03
49,136,0,0,0.03
49,130,0,2,0.03
49,128,0,0,0.03
49,134,0,1,0.03
49,137,0,1,0.03
49,131,0,1,0.03
49,125,0,0,0.03
49,141,0,0,0.02
49,129,0,1,0.02
49,143,0,1,0.02
49,134,0,0,0.02
49,119,0,0,0.02
49,128,0,0,0.02
49,123,0,1,0.02
49,126,0,1,0.02
49,132,0,1,0.02
49,117,0,0,0.02
49,131,0,0,0.02
49,118,0,1,0.02
49,127,0,0,0.02
49,145,0,0,0.02
49,119,0,1,0.02
49,116,0,2,0.02
49,134,0,1,0.02
49,129,0,1,0.02
49,128,0,1,0.02
49,129,0,1,0.02
49,138,0,1,0.02
49,129,0,0,0.02
49,127,0,0,0.02
49,122,0,1,0.02
49,123,0,0,0.02
49,146,0,1,0.02
49,146,0,1,0.02
49,135,0,0,0.02
49,155,0,0,0.02
49,137,0,2,0.02
49,125,0,0,0.02
49,129,0,1,0.02
49,135,0,0,0.02
49,148,0,0,0.02
49,126,0,1,0.02
49,127,0,0,0.02
49,116,0,1,0.02
49,135,0,1,0.02
49,118,0,0,0.01
49,119,0,0,0.01
49,141,0,0,0.01
49,121,0,0,0.01
49,127,0,1,0.01
49,123,0,0,0.01
49,143,0,2,0.01
49,141,0,0,0.01
49,120,0,0,0.5
49,228,0,31,0.3
49,166,0,12,0.25
49,166,0,11,0.2
49,169,0,11,0.17
49,154,0,4,0.15
49,126,0,3,0.14
49,152,0,2,0.13
49,137,0,5,0.12
49,150,0,4,0.11
49,138,0,5,0.1
49,121,0,3,0.09
49,136,0,2,0.09
49,135,0,3,0.08
49,139,0,2,0.08
49,139,0,3,0.08
49,127,0,1,0.07
49,155,0,3,0.07
49,134,0,2,0.07
49,151,0,3,0.06
49,149,0,3,0.06
49,127,0,1,0.06
49,150,0,1,0.06
49,144,0,0,0.06
49,121,0,3,0.06
49,146,0,1,0.05
49,139,0,2,0.05
49,123,0,1,0.05
49,146,0,2,0.05
49,147,0,1,0.05
49,121,0,3,0.05
49,135,0,1,0.04
49,136,0,3,0.04
49,138,0,3,0.04
49,121,0,4,0.04
49,135,0,1,0.04
49,160,0,3,0.04
49,125,0,1,0.03
49,140,0,2,0.03
49,141,0,1,0.03
49,148,0,0,0.03
49,146,0,2,0.03
49,133,0,2,0.03
49,130,0,0,0.03
49,130,0,3,0.03
49,143,0,4,0.03
49,140,0,0,0.03
49,136,0,3,0.03
49,139,0,0,0.03
49,129,0,0,0.03
49,138,0,0,0.02
49,144,0,1,0.02
49,147,0,0,0.02
49,119,0,0,0.02
49,141,0,0,0.02
49,136,0,2,0.02
49,142,0,1,0.02
49,118,0,0,0.02
49,135,0,0,0.02
49,118,0,0,0.02
49,155,0,2,0.02
49,148,0,1,0.02
49,133,0,1,0.02
49,134,0,0,0.02
49,136,0,0,0.02
49,112,0,1,0.02
49,117,0,0,0.02
49,128,0,1,0.02
49,127,0,0,0.02
49,128,0,0,0.02
49,125,0,1,0.02
49,137,0,2,0.02
49,135,0,2,0.02
49,147,0,1,0.02
49,131,0,1,0.02
49,138,0,1,0.02
49,136,0,1,0.02
49,127,0,0,0.02
49,126,0,0,0.02
49,128,0,0,0.02
49,144,0,1,0.02
49,135,0,0,0.02
49,139,0,0,0.02
49,134,0,0,0.02
49,125,0,0,0.02
49,135,0,1,0.02
49,124,0,1,0.02
49,121,0,0,0.02
49,144,0,0,0.02
49,119,0,0,0.01
49,129,0,0,0.01
49,115,0,1,0.01
49,121,0,0,0.01
49,148,0,0,0.01
49,140,0,1,0.01
49,138,0,0,0.01
49,125,0,0,0.01
49,134,0,2,0.01
49,129,0,1,0.01
49,143,0,0,0.01
49,136,0,1,0.5
49,249,0,29,0.3
49,182,0,15,0.23
49,161,0,8,0.2
49,175,0,13,0.17
49,161,0,8,0.14
49,155,0,5,0.13
49,147,0,7,0.12
49,159,0,1,0.11
49,137,0,6,0.1
49,150,0,3,0.09
49,159,0,4,0.09
49,143,0,1,0.08
49,147,0,3,0.08
49,136,0,1,0.08
49,153,0,4,0.07
49,142,0,1,0.07
49,154,0,4,0.06
49,139,0,4,0.06
49,122,0,2,0.06
49,147,0,3,0.05
49,144,0,2,0.05
49,130,0,3,0.05
49,143,0,2,0.05
49,134,0,1,0.05
49,128,0,2,0.05
49,148,0,5,0.04
49,143,0,6,0.04
49,134,0,0,0.04
49,143,0,3,0.04
49,146,0,2,0.04
49,129,0,0,0.04
49,134,0,2,0.04
49,120,0,0,0.04
49,133,0,1,0.04
49,123,0,2,0.03
49,149,0,3,0.03
49,141,0,1,0.03
49,143,0,3,0.03
49,136,0,0,0.03
49,125,0,0,0.03
49,130,0,2,0.03
49,138,0,1,0.03
49,133,0,1,0.03
49,138,0,2,0.03
49,124,0,0,0.03
49,143,0,0,0.03
49,133,0,0,0.03
49,137,0,0,0.03
49,134,0,0,0.03
49,131,0,1,0.03
49,129,0,1,0.02
49,134,0,1,0.02
49,139,0,1,0.02
49,147,0,0,0.02
49,135,0,3,0.02
49,145,0,0,0.02
49,110,0,0,0.02
49,115,0,0,0.02
49,121,0,0,0.02
49,124,0,0,0.02
49,140,0,0,0.02
49,139,0,2,0.02
49,126,0,0,0.02
49,138,0,0,0.02
49,125,0,0,0.02
49,144,0,0,0.02
49,134,0,0,0.02
49,140,0,2,0.02
49,129,0,0,0.02
49,132,0,0,0.02
49,125,0,0,0.02
49,117,0,1,0.02
49,140,0,1,0.02
49,137,0,0,0.02
49,143,0,0,0.02
49,143,0,1,0.02
49,127,0,0,0.02
49,139,0,0,0.02
49,142,0,0,0.02
49,128,0,0,0.02
49,120,0,0,0.02
49,147,0,1,0.02
49,134,0,1,0.02
49,133,0,0,0.02
49,146,0,0,0.02
49,154,0,0,0.02
49,135,0,1,0.02
49,136,0,0,0.02
49,148,0,1,0.02
49,121,0,0,0.02
49,155,0,0,0.02
49,126,0,0,0.02
49,136,0,1,0.02
49,135,0,1,0.02
49,135,0,1,0.02
49,139,0,0,0.02
49,126,0,1,0.02
49,109,0,0,0.01
49,142,0,1,0.01
49,129,0,0,0.5
49,221,0,36,0.31
49,152,0,4,0.25
49,151,0,13,0.21
49,154,0,9,0.18
49,170,0,6,0.15
49,168,0,7,0.14
49,160,0,3,0.12
49,144,0,5,0.11
49,141,0,4,0.1
49,140,0,2,0.1
49,146,0,4,0.09
49,141,0,2,0.08
49,138,0,0,0.08
49,151,0,4,0.07
49,148,0,4,0.07
49,149,0,1,0.07
49,145,0,4,0.06
49,158,0,2,0.06
49,142,0,2,0.06
49,141,0,2,0.05
49,124,0,1,0.05
49,126,0,1,0.05
49,147,0,3,0.05
49,145,0,2,0.05
49,141,0,1,0.05
49,138,0,2,0.04
49,134,0,3,0.04
49,144,0,4,0.04
49,135,0,2,0.04
49,124,0,2,0.04
49,152,0,0,0.04
49,149,0,1,0.04
49,140,0,1,0.04
49,138,0,0,0.03
49,127,0,1,0.03
49,146,0,3,0.03
49,148,0,0,0.03
49,128,0,1,0.03
49,161,0,4,0.03
49,132,0,0,0.03
49,145,0,2,0.03
49,141,0,1,0.03
49,144,0,1,0.03
49,132,0,1,0.03
49,153,0,1,0.03
49,134,0,2,0.03
49,146,0,2,0.03
49,133,0,0,0.03
49,145,0,1,0.02
49,151,0,1,0.02
49,138,0,0,0.02
49,146,0,2,0.02
49,148,0,2,0.02
49,131,0,1,0.02
49,134,0,0,0.02
49,133,0,2,0.02
49,139,0,0,0.02
49,128,0,2,0.02
49,138,0,0,0.02
49,144,0,0,0.02
49,129,0,1,0.02
49,133,0,1,0.02
49,120,0,2,0.02
49,152,0,1,0.02
49,129,0,1,0.02
49,136,0,1,0.02
49,128,0,0,0.02
49,149,0,0,0.02
49,142,0,0,0.02
49,130,0,0,0.02
49,138,0,1,0.02
49,140,0,1,0.02
49,132,0,1,0.02
49,145,0,2,0.02
49,137,0,0,0.02
49,135,0,0,0.02
49,135,0,1,0.02
49,126,0,1,0.02
49,125,0,0,0.02
49,132,0,0,0.02
49,132,0,0,0.02
49,130,0,2,0.01
49,131,0,2,0.01
49,133,0,0,0.01
49,135,0,0,0.01
49,136,0,1,0.01
49,132,0,1,0.01
49,145,0,0,0.01
49,137,0,0,0.01
49,137,0,3,0.01
49,128,0,0,0.01
49,125,0,2,0.01
49,136,0,1,0.01
49,141,0,0,0.01
49,123,0,0,0.01
49,135,0,0,0.01
49,135,0,0,0.01
49,129,0,0,0.01
49,146,0,2,0.01
49,133,0,0,0.5
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
49,304,0,47,0.35
49,217,0,19,0.26
49,150,0,5,0.22
49,156,0,7,0.19
49,175,0,5,0.17
49,180,0,3,0.14
49,138,0,6,0.13
49,140,0,4,0.12
49,170,0,4,0.11
49,160,0,3,0.1
49,153,0,6,0.09
49,149,0,4,0.08
49,155,0,1,0.08
49,184,0,4,0.07
49,150,0,2,0.07
49,130,0,1,0.07
49,125,0,1,0.06
49,156,0,3,0.06
49,140,0,2,0.06
49,126,0,2,0.06
49,160,0,1,0.06
49,141,0,1,0.05
49,148,0,1,0.05
49,154,0,2,0.05
49,153,0,0,0.05
49,155,0,1,0.05
49,138,0,1,0.05
49,153,0,3,0.04
49,128,0,3,0.04
49,150,0,3,0.04
49,182,0,0,0.04
49,135,0,1,0.04
49,141,0,2,0.04
49,145,0,0,0.04
49,145,0,0,0.04
49,134,0,1,0.04
49,122,0,3,0.03
49,139,0,2,0.03
49,133,0,1,0.03
49,118,0,2,0.03
49,157,0,1,0.03
49,129,0,0,0.03
49,158,0,0,0.03
49,130,0,0,0.03
49,138,0,3,0.03
49,132,0,0,0.03
49,132,0,1,0.03
49,122,0,1,0.03
49,149,0,0,0.03
49,129,0,2,0.03
49,136,0,1,0.03
49,140,0,1,0.02
49,129,0,0,0.02
49,155,0,1,0.02
49,134,0,1,0.02
49,111,0,0,0.02
49,137,0,0,0.02
49,108,0,1,0.02
49,142,0,2,0.02
49,132,0,0,0.02
49,136,0,1,0.02
49,127,0,2,0.02
49,166,0,1,0.02
49,127,0,0,0.02
49,151,0,0,0.02
49,140,0,2,0.02
49,135,0,0,0.02
49,141,0,0,0.02
49,140,0,1,0.02
49,142,0,0,0.02
49,129,0,2,0.02
49,153,0,2,0.02
49,153,0,0,0.02
49,150,0,1,0.02
49,145,0,1,0.02
49,167,0,4,0.02
49,125,0,5,0.02
49,136,0,7,0.02
49,132,0,1,0.02
49,128,0,2,0.02
49,124,0,1,0.02
49,142,0,1,0.02
49,129,0,2,0.02
49,130,0,1,0.02
49,125,0,0,0.02
49,123,0,0,0.02
49,131,0,1,0.02
49,117,0,0,0.02
49,139,0,2,0.02
49,129,0,2,0.02
49,197,0,56,0.02
49,135,0,2,0.02
49,110,0,0,0.02
49,117,0,0,0.02
49,131,0,1,0.01
49,139,0,2,0.01
49,122,0,1,0.01
49,129,0,0,0.01
49,123,0,0,0.01
49,116,0,1,0.5
49,215,0,17,0.33
49,200,0,17,0.25
49,159,0,4,0.21
49,152,0,6,0.18
49,146,0,6,0.16
49,148,0,1,0.14
49,155,0,6,0.13
49,170,0,10,0.11
49,139,0,4,0.1
49,136,0,4,0.09
49,127,0,3,0.09
49,131,0,2,0.08
49,146,0,4,0.08
49,138,0,0,0.08
49,127,0,3,0.07
49,164,0,1,0.07
49,118,0,1,0.06
49,150,0,2,0.06
49,122,0,2,0.06
49,130,0,1,0.06
49,134,0,2,0.05
49,133,0,0,0.05
49,141,0,4,0.05
49,136,0,2,0.05
49,122,0,3,0.05
49,142,0,3,0.05
49,123,0,2,0.04
49,153,0,1,0.04
49,129,0,2,0.04
49,135,0,3,0.04
49,144,0,3,0.04
49,140,0,2,0.04
49,131,0,1,0.03
49,132,0,1,0.03
49,115,0,0,0.03
49,134,0,3,0.03
49,121,0,2,0.03
49,149,0,5,0.03
49,119,0,0,0.03
49,133,0,0,0.03
49,134,0,0,0.03
49,117,0,3,0.03
49,145,0,25,0.03
49,123,0,2,0.03
49,128,0,0,0.03
49,115,0,0,0.03
49,121,0,0,0.03
49,143,0,1,0.03
49,111,0,3,0.03
49,138,0,0,0.02
49,150,0,3,0.02
49,221,0,87,0.02
49,110,0,1,0.02
49,121,0,0,0.02
49,119,0,0,0.02
49,126,0,1,0.02
49,118,0,0,0.02
49,123,0,3,0.02
49,130,0,0,0.02
49,120,0,2,0.02
49,130,0,4,0.02
49,130,0,1,0.02
49,127,0,0,0.02
49,121,0,0,0.02
49,132,0,0,0.02
49,141,0,25,0.02
49,151,0,0,0.02
49,138,0,0,0.02
49,131,0,4,0.02
49,119,0,0,0.02
49,125,0,0,0.02
49,132,0,9,0.02
49,198,0,58,0.02
49,128,0,4,0.02
49,122,0,4,0.02
49,137,0,6,0.02
49,134,0,0,0.02
49,124,0,0,0.02
49,110,0,0,0.02
49,120,0,0,0.02
49,126,0,2,0.02
49,122,0,0,0.02
49,175,0,30,0.02
49,134,0,3,0.02
49,120,0,1,0.02
49,115,0,1,0.02
49,131,0,0,0.02
49,137,0,1,0.01
49,151,0,18,0.01
49,123,0,0,0.01
49,123,0,0,0.01
49,128,0,3,0.01
49,131,0,2,0.01
49,124,0,1,0.01
49,124,0,0,0.01
49,120,0,0,0.01
49,136,0,3,0.01
