Score,Steps,Bombs_placed,Invalid_moves,Epsilon
3,200,15,4,0.01
0,51,5,1,0.01
0,200,12,6,0.01
9,200,18,7,0.01
1,33,2,7,0.01
0,13,1,1,0.01
4,200,20,15,0.01
1,81,6,2,0.01
2,48,4,2,0.01
3,200,19,6,0.01
0,9,1,2,0.01
2,151,11,5,0.01
0,20,3,6,0.01
1,200,14,12,0.01
2,200,18,4,0.01
1,200,15,6,0.01
1,200,16,4,0.01
2,200,12,1,0.01
8,200,12,9,0.01
2,168,10,6,0.01
1,200,12,5,0.01
1,26,2,4,0.01
4,200,17,1,0.01
2,188,14,15,0.01
3,200,12,6,0.01
2,65,4,3,0.01
1,200,14,4,0.01
1,200,18,5,0.01
3,55,4,2,0.01
5,182,11,6,0.01
1,30,3,3,0.01
0,43,4,1,0.01
1,36,2,0,0.01
2,200,13,3,0.01
0,36,2,0,0.01
1,57,5,2,0.01
2,200,15,7,0.01
2,200,3,5,0.01
0,41,1,2,0.01
0,85,6,8,0.01
3,200,10,9,0.01
2,138,6,3,0.01
0,49,4,1,0.01
3,200,11,10,0.01
1,200,16,5,0.01
2,178,11,7,0.01
4,200,11,8,0.01
3,200,13,10,0.01
7,200,12,4,0.01
2,200,14,4,0.01
1,67,3,4,0.01
2,200,16,9,0.01
3,200,7,2,0.01
2,200,16,3,0.01
3,200,10,5,0.01
1,200,12,8,0.01
4,200,9,2,0.01
2,200,6,2,0.01
1,104,4,8,0.01
1,106,6,3,0.01
0,68,5,5,0.01
2,200,11,8,0.01
2,200,7,1,0.01
2,200,11,8,0.01
2,200,17,5,0.01
1,200,12,4,0.01
7,196,14,1,0.01
4,200,11,11,0.01
1,200,17,6,0.01
1,200,16,8,0.01
0,47,3,3,0.01
1,93,5,8,0.01
3,200,14,5,0.01
6,200,9,6,0.01
7,79,7,10,0.01
4,200,10,3,0.01
2,200,10,6,0.01
8,200,10,5,0.01
1,178,10,2,0.01
1,47,4,1,0.01
3,145,11,6,0.01
4,200,6,2,0.01
2,200,6,4,0.01
1,200,16,11,0.01
7,200,13,9,0.01
2,30,3,1,0.01
8,200,16,6,0.01
1,200,4,2,0.01
0,30,3,3,0.01
1,144,8,1,0.01
1,200,13,4,0.01
1,43,4,2,0.01
0,19,1,1,0.01
7,200,16,8,0.01
2,200,11,7,0.01
0,127,5,7,0.01
2,200,9,7,0.01
3,103,10,7,0.01
3,200,8,1,0.01
1,111,8,10,0.01
2,200,9,6,0.01
1,200,15,8,0.01
14,200,18,7,0.01
4,200,16,4,0.01
4,66,5,5,0.01
7,200,19,12,0.01
0,200,10,7,0.01
0,69,6,7,0.01
3,97,6,11,0.01
2,80,6,3,0.01
1,109,8,5,0.01
2,37,4,6,0.01
2,171,8,9,0.01
1,200,16,3,0.01
2,112,7,4,0.01
2,200,11,2,0.01
2,49,5,4,0.01
6,84,7,8,0.01
2,200,17,8,0.01
2,200,15,6,0.01
8,172,10,3,0.01
1,200,13,3,0.01
4,200,9,5,0.01
2,53,6,3,0.01
1,200,10,5,0.01
0,7,1,1,0.01
2,200,6,0,0.01
1,58,5,6,0.01
1,200,15,7,0.01
2,103,8,7,0.01
2,200,12,10,0.01
0,38,2,0,0.01
1,82,5,4,0.01
6,200,11,8,0.01
1,200,10,7,0.01
0,38,4,3,0.01
0,26,0,2,0.01
2,51,4,4,0.01
1,89,6,8,0.01
1,56,3,3,0.01
6,200,16,12,0.01
1,45,2,3,0.01
3,167,11,1,0.01
1,65,2,7,0.01
3,200,10,7,0.01
0,25,2,0,0.01
6,200,7,0,0.01
1,156,7,7,0.01
1,86,3,5,0.01
8,200,11,6,0.01
0,68,2,1,0.01
2,84,4,6,0.01
7,200,13,5,0.01
1,200,11,4,0.01
2,200,5,2,0.01
1,200,17,4,0.01
7,200,8,7,0.01
1,200,12,8,0.01
0,72,4,6,0.01
2,59,4,3,0.01
3,200,7,2,0.01
1,55,2,7,0.01
2,171,7,4,0.01
4,200,12,4,0.01
1,200,14,7,0.01
0,56,1,3,0.01
1,53,2,3,0.01
3,200,3,7,0.01
1,26,2,3,0.01
1,81,6,5,0.01
3,149,6,9,0.01
1,200,14,5,0.01
1,200,11,9,0.01
2,59,2,3,0.01
1,91,6,5,0.01
0,47,4,1,0.01
0,7,1,1,0.01
1,200,10,4,0.01
6,200,13,4,0.01
6,182,15,7,0.01
3,200,9,3,0.01
1,64,5,3,0.01
2,200,15,4,0.01
0,21,3,2,0.01
3,200,17,10,0.01
2,200,10,0,0.01
2,181,14,3,0.01
4,126,11,9,0.01
2,200,14,5,0.01
1,51,6,7,0.01
2,200,8,4,0.01
4,200,14,3,0.01
0,20,2,3,0.01
2,200,13,9,0.01
8,200,17,6,0.01
3,111,8,3,0.01
1,33,3,3,0.01
2,200,17,8,0.01
0,9,1,3,0.01
2,146,9,4,0.01
3,200,19,7,0.01
3,200,18,15,0.01
1,200,11,4,0.01
2,90,7,13,0.01
1,200,20,13,0.01
7,200,15,5,0.01
0,22,3,2,0.01
1,34,4,2,0.01
3,200,15,9,0.01
2,68,8,4,0.01
1,200,19,12,0.01
1,39,3,1,0.01
0,34,4,2,0.01
6,200,18,11,0.01
1,200,19,13,0.01
2,200,18,9,0.01
3,200,11,3,0.01
2,130,7,5,0.01
2,60,6,3,0.01
3,53,3,3,0.01
0,200,13,8,0.01
1,118,11,8,0.01
2,79,7,6,0.01
2,200,16,8,0.01
0,27,3,0,0.01
1,39,3,2,0.01
0,200,16,9,0.01
2,163,11,11,0.01
7,200,18,4,0.01
1,28,2,0,0.01
2,53,5,2,0.01
2,182,13,14,0.01
0,20,3,3,0.01
2,200,8,1,0.01
2,200,9,5,0.01
1,91,6,3,0.01
9,89,4,6,0.01
1,16,2,0,0.01
1,94,4,4,0.01
2,200,15,13,0.01
2,200,16,11,0.01
8,184,14,3,0.01
0,34,3,6,0.01
1,36,4,4,0.01
2,200,9,1,0.01
0,94,6,4,0.01
0,200,16,3,0.01
3,200,10,4,0.01
3,200,10,6,0.01
3,200,15,6,0.01
3,48,5,0,0.01
2,153,11,9,0.01
2,200,16,10,0.01
3,61,6,5,0.01
1,200,9,2,0.01
2,200,8,10,0.01
1,200,15,16,0.01
1,57,5,3,0.01
0,51,4,1,0.01
4,200,14,7,0.01
2,200,13,6,0.01
0,167,12,8,0.01
2,131,7,6,0.01
3,200,18,12,0.01
2,200,14,6,0.01
2,200,18,9,0.01
5,200,21,16,0.01
1,200,15,5,0.01
0,46,4,6,0.01
0,25,3,4,0.01
3,172,18,6,0.01
1,39,3,2,0.01
0,82,7,11,0.01
3,200,14,6,0.01
6,200,18,14,0.01
2,200,20,8,0.01
1,94,9,4,0.01
1,55,8,2,0.01
3,200,19,9,0.01
2,200,22,13,0.01
1,42,4,2,0.01
5,154,13,15,0.01
0,200,19,7,0.01
1,45,4,2,0.01
1,39,3,6,0.01
1,120,8,4,0.01
0,194,17,4,0.01
8,200,18,12,0.01
1,72,5,1,0.01
1,175,14,7,0.01
3,70,5,5,0.01
4,200,17,13,0.01
5,200,14,16,0.01
0,32,3,7,0.01
4,69,5,4,0.01
0,200,18,12,0.01
3,200,16,14,0.01
0,63,4,7,0.01
2,39,3,0,0.01
0,42,5,9,0.01
1,113,10,1,0.01
0,158,13,9,0.01
3,191,16,14,0.01
0,28,3,5,0.01
1,200,17,17,0.01
1,35,2,1,0.01
0,52,5,4,0.01
1,33,3,2,0.01
2,200,12,13,0.01
3,200,17,8,0.01
1,200,13,2,0.01
1,18,2,2,0.01
2,200,17,4,0.01
1,55,5,4,0.01
0,40,3,2,0.01
2,200,15,9,0.01
2,163,13,9,0.01
1,200,17,10,0.01
2,200,18,15,0.01
3,200,19,14,0.01
8,195,12,8,0.01
1,30,4,2,0.01
0,133,13,15,0.01
2,144,14,6,0.01
2,137,10,11,0.01
2,200,16,19,0.01
1,25,3,4,0.01
0,30,4,1,0.01
0,16,2,0,0.01
3,200,15,18,0.01
0,13,2,3,0.01
2,128,10,9,0.01
8,176,15,9,0.01
3,200,12,10,0.01
1,200,18,11,0.01
1,37,3,1,0.01
2,173,14,7,0.01
1,200,16,11,0.01
1,200,16,11,0.01
1,40,4,2,0.01
1,48,4,4,0.01
0,85,7,6,0.01
3,200,16,6,0.01
0,65,8,7,0.01
2,45,5,4,0.01
0,27,3,0,0.01
0,34,3,3,0.01
6,200,21,13,0.01
1,200,18,14,0.01
3,86,4,4,0.01
0,200,20,12,0.01
5,200,18,9,0.01
0,18,2,0,0.01
3,200,15,6,0.01
0,27,3,2,0.01
2,189,17,4,0.01
4,200,16,9,0.01
3,84,7,5,0.01
0,31,3,2,0.01
4,126,8,4,0.01
1,68,4,1,0.01
2,169,14,9,0.01
4,155,13,11,0.01
3,200,13,8,0.01
0,13,1,2,0.01
1,115,5,4,0.01
3,80,6,4,0.01
3,200,14,3,0.01
2,150,9,3,0.01
0,69,4,5,0.01
3,200,10,4,0.01
1,190,6,1,0.01
7,200,14,7,0.01
3,200,11,16,0.01
0,31,1,0,0.01
1,200,11,1,0.01
1,200,20,9,0.01
0,34,3,1,0.01
1,48,2,0,0.01
0,64,4,1,0.01
0,200,6,1,0.01
2,35,3,2,0.01
4,200,11,0,0.01
2,200,7,19,0.01
2,200,8,9,0.01
1,200,6,4,0.01
2,200,11,1,0.01
3,81,5,3,0.01
2,71,4,3,0.01
0,200,5,5,0.01
3,200,11,3,0.01
2,158,9,9,0.01
1,200,17,6,0.01
1,200,8,1,0.01
2,163,6,4,0.01
1,200,11,5,0.01
1,39,4,4,0.01
1,200,12,7,0.01
1,200,10,9,0.01
2,200,10,1,0.01
1,200,9,11,0.01
2,100,4,6,0.01
3,200,7,1,0.01
0,22,2,3,0.01
0,71,3,5,0.01
4,200,9,1,0.01
2,200,9,2,0.01
2,200,11,2,0.01
0,37,2,2,0.01
2,200,10,7,0.01
3,200,4,3,0.01
4,200,7,2,0.01
1,200,14,5,0.01
0,7,1,0,0.01
1,200,10,8,0.01
3,200,12,7,0.01
2,200,13,4,0.01
2,200,9,8,0.01
3,200,11,2,0.01
1,200,10,6,0.01
1,38,3,8,0.01
2,200,12,5,0.01
1,79,2,1,0.01
1,137,8,9,0.01
3,200,8,3,0.01
2,200,12,3,0.01
1,200,9,8,0.01
1,172,11,9,0.01
2,200,8,7,0.01
0,73,3,2,0.01
1,133,8,4,0.01
3,200,19,6,0.01
9,200,9,1,0.01
1,34,2,3,0.01
4,200,14,8,0.01
0,172,3,4,0.01
1,200,7,4,0.01
1,101,4,2,0.01
2,200,18,10,0.01
2,200,10,9,0.01
2,200,5,10,0.01
1,200,12,4,0.01
0,82,4,6,0.01
2,136,9,7,0.01
1,46,2,4,0.01
0,38,2,1,0.01
1,33,1,2,0.01
0,14,2,0,0.01
2,200,10,3,0.01
0,48,4,1,0.01
5,200,14,9,0.01
1,200,15,7,0.01
1,200,14,2,0.01
4,163,12,5,0.01
1,49,3,2,0.01
2,155,9,7,0.01
7,191,11,4,0.01
0,200,10,11,0.01
7,200,10,2,0.01
4,200,13,9,0.01
1,200,8,7,0.01
2,200,9,5,0.01
8,172,14,4,0.01
2,200,14,3,0.01
1,30,2,0,0.01
2,200,14,2,0.01
0,33,1,0,0.01
1,200,15,3,0.01
4,200,7,4,0.01
0,138,7,5,0.01
4,200,13,4,0.01
4,200,6,3,0.01
2,200,7,7,0.01
2,200,10,5,0.01
7,107,4,3,0.01
3,200,7,3,0.01
0,85,3,7,0.01
1,103,5,1,0.01
2,146,7,5,0.01
8,200,15,5,0.01
5,66,3,1,0.01
4,200,4,1,0.01
2,200,14,4,0.01
6,200,9,3,0.01
3,50,2,5,0.01
1,200,3,2,0.01
2,200,6,2,0.01
4,200,6,4,0.01
2,200,7,15,0.01
1,59,1,3,0.01
2,200,10,7,0.01
8,188,5,10,0.01
1,200,6,4,0.01
2,137,6,5,0.01
0,88,3,7,0.01
0,23,1,0,0.01
1,200,4,10,0.01
3,200,4,3,0.01
1,50,2,3,0.01
1,56,3,4,0.01
2,200,6,3,0.01
0,39,2,3,0.01
0,200,6,7,0.01
2,200,5,4,0.01
0,24,1,3,0.01
1,18,2,0,0.01
0,44,2,0,0.01
1,200,11,9,0.01
3,200,4,2,0.01
2,89,9,3,0.01
1,60,1,4,0.01
2,200,5,1,0.01
1,200,6,3,0.01
0,59,3,3,0.01
7,127,10,6,0.01
1,200,10,3,0.01
1,130,7,7,0.01
1,200,13,1,0.01
3,200,12,10,0.01
2,66,2,0,0.01
0,68,4,4,0.01
2,84,3,4,0.01
2,200,6,1,0.01
0,51,3,5,0.01
1,200,6,6,0.01
1,200,7,4,0.01
3,200,8,7,0.01
2,86,4,2,0.01
4,200,10,4,0.01
0,114,4,7,0.01
2,200,10,4,0.01
0,200,3,4,0.01
2,200,5,6,0.01
0,200,11,5,0.01
2,200,8,2,0.01
2,200,12,8,0.01
2,200,8,14,0.01
2,200,3,3,0.01
2,200,9,4,0.01
3,200,9,14,0.01
2,200,9,8,0.01
1,62,4,1,0.01
3,147,9,3,0.01
2,200,15,9,0.01
0,200,8,0,0.01
1,42,3,1,0.01
2,200,5,2,0.01
2,200,16,3,0.01
1,200,10,2,0.01
2,200,10,10,0.01
2,200,11,4,0.01
2,200,4,3,0.01
0,36,2,0,0.01
2,200,7,4,0.01
3,200,7,5,0.01
2,99,3,1,0.01
0,200,7,10,0.01
0,7,1,0,0.01
4,200,8,4,0.01
1,35,2,7,0.01
1,200,8,4,0.01
3,200,9,6,0.01
2,200,8,4,0.01
2,200,7,4,0.01
0,48,0,1,0.01
1,200,12,3,0.01
2,68,4,3,0.01
0,200,3,4,0.01
1,18,2,3,0.01
0,55,3,0,0.01
2,200,10,5,0.01
0,79,2,2,0.01
0,200,7,1,0.01
1,200,3,3,0.01
2,200,14,7,0.01
1,57,4,3,0.01
2,200,9,7,0.01
2,200,7,3,0.01
3,200,6,4,0.01
0,8,1,1,0.01
2,58,4,1,0.01
1,200,13,6,0.01
1,200,13,17,0.01
1,53,4,6,0.01
0,83,5,1,0.01
2,170,7,4,0.01
0,44,2,3,0.01
3,200,15,6,0.01
3,52,4,0,0.01
2,200,12,1,0.01
2,200,16,4,0.01
2,200,12,3,0.01
1,200,4,6,0.01
0,25,3,0,0.01
1,74,3,5,0.01
2,200,10,10,0.01
0,71,4,3,0.01
3,64,4,2,0.01
3,200,9,6,0.01
0,47,1,0,0.01
1,200,7,4,0.01
3,200,13,12,0.01
3,200,17,2,0.01
7,200,12,16,0.01
3,104,7,5,0.01
0,106,6,5,0.01
0,78,3,5,0.01
3,134,9,5,0.01
1,31,2,5,0.01
2,200,15,4,0.01
1,200,19,6,0.01
1,98,6,0,0.01
1,200,10,5,0.01
0,200,12,12,0.01
3,200,12,13,0.01
2,200,13,4,0.01
0,200,11,12,0.01
0,8,1,0,0.01
1,25,1,0,0.01
2,200,15,4,0.01
1,200,11,4,0.01
4,200,5,4,0.01
2,200,9,6,0.01
0,48,3,3,0.01
1,45,2,5,0.01
1,200,9,4,0.01
0,74,1,5,0.01
1,200,9,5,0.01
1,200,13,11,0.01
1,200,7,6,0.01
1,69,3,1,0.01
2,200,5,2,0.01
1,200,7,4,0.01
1,98,4,3,0.01
2,200,1,1,0.01
2,200,4,5,0.01
4,200,2,1,0.01
2,200,11,15,0.01
2,200,5,0,0.01
2,200,13,4,0.01
3,200,5,2,0.01
3,133,3,5,0.01
6,200,9,3,0.01
7,200,9,5,0.01
6,200,8,10,0.01
0,58,2,0,0.01
1,32,4,4,0.01
2,151,4,5,0.01
2,200,1,0,0.01
1,200,2,1,0.01
2,200,8,5,0.01
0,37,1,2,0.01
3,200,10,9,0.01
2,200,6,5,0.01
2,200,5,2,0.01
2,200,9,6,0.01
2,200,7,5,0.01
1,59,4,1,0.01
3,200,10,5,0.01
6,200,6,1,0.01
0,200,5,1,0.01
1,90,4,2,0.01
0,67,2,6,0.01
1,200,4,6,0.01
6,200,15,10,0.01
1,81,4,2,0.01
1,145,9,7,0.01
0,200,14,5,0.01
2,62,3,5,0.01
0,33,1,0,0.01
2,200,4,4,0.01
0,48,1,4,0.01
2,200,6,2,0.01
1,54,2,4,0.01
3,200,8,3,0.01
2,183,12,3,0.01
1,200,3,5,0.01
0,28,1,3,0.01
2,200,10,11,0.01
1,38,3,3,0.01
0,7,1,0,0.01
3,97,4,6,0.01
0,24,1,1,0.01
0,37,2,5,0.01
3,154,11,4,0.01
1,44,2,3,0.01
1,138,7,1,0.01
2,200,9,4,0.01
0,197,9,5,0.01
1,200,8,4,0.01
2,200,4,0,0.01
1,191,12,7,0.01
0,9,1,2,0.01
2,200,12,7,0.01
0,73,5,3,0.01
0,109,9,8,0.01
3,188,11,7,0.01
2,200,9,6,0.01
3,200,11,9,0.01
1,31,3,0,0.01
5,89,2,2,0.01
0,19,1,1,0.01
4,200,13,7,0.01
7,200,10,3,0.01
1,58,5,7,0.01
0,62,0,7,0.01
0,60,3,3,0.01
1,200,11,4,0.01
4,200,11,4,0.01
0,114,4,4,0.01
1,90,5,3,0.01
0,13,1,2,0.01
2,135,7,1,0.01
7,200,16,3,0.01
0,61,3,4,0.01
0,7,1,2,0.01
3,200,10,8,0.01
0,9,1,0,0.01
3,200,10,10,0.01
2,87,2,3,0.01
1,93,2,2,0.01
4,200,6,1,0.01
0,22,3,6,0.01
2,200,17,5,0.01
1,75,5,4,0.01
1,200,16,5,0.01
0,200,17,7,0.01
0,16,2,0,0.01
7,155,7,4,0.01
9,188,14,10,0.01
3,86,7,9,0.01
1,107,11,5,0.01
2,76,5,3,0.01
6,200,14,12,0.01
2,200,17,10,0.01
3,200,14,11,0.01
3,200,15,5,0.01
1,200,18,5,0.01
8,200,14,6,0.01
0,52,5,3,0.01
1,35,3,0,0.01
0,25,2,3,0.01
2,200,17,5,0.01
2,200,12,3,0.01
8,200,14,6,0.01
2,200,17,7,0.01
0,200,21,10,0.01
2,200,14,6,0.01
0,200,11,8,0.01
3,186,10,13,0.01
3,200,7,3,0.01
3,200,13,8,0.01
0,200,6,7,0.01
3,200,11,13,0.01
0,200,14,10,0.01
0,5,1,3,0.01
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
0,15,1,6,0.83
0,5,1,2,0.81
0,5,1,3,0.8
0,17,1,5,0.74
0,22,1,3,0.7
0,7,1,1,0.69
0,35,3,8,0.62
0,6,1,1,0.61
0,19,3,5,0.58
0,28,1,5,0.53
0,6,1,3,0.52
0,13,1,5,0.51
0,19,2,2,0.48
0,57,4,7,0.44
0,13,1,2,0.42
1,98,7,12,0.36
5,89,7,14,0.31
0,73,5,9,0.27
0,66,4,11,0.25
0,25,1,2,0.24
0,55,3,6,0.23
0,37,1,8,0.22
0,41,2,6,0.2
0,21,1,2,0.2
0,22,2,3,0.19
1,100,4,11,0.17
0,13,1,2,0.17
0,100,7,8,0.16
0,29,1,4,0.16
0,59,2,1,0.15
0,100,6,5,0.14
0,100,7,6,0.13
0,100,5,6,0.13
0,27,0,3,0.12
0,29,2,0,0.12
0,68,2,10,0.12
0,36,1,7,0.12
0,100,3,9,0.11
0,100,4,6,0.1
0,33,1,4,0.1
1,100,4,3,0.1
1,100,3,5,0.09
1,100,3,11,0.09
1,100,3,7,0.09
0,100,0,7,0.08
1,82,4,5,0.08
0,5,1,2,0.08
0,100,1,11,0.07
0,98,3,15,0.07
0,100,0,8,0.07
0,80,3,3,0.07
0,100,2,6,0.07
0,100,2,5,0.07
1,100,1,17,0.07
0,100,2,6,0.06
0,42,2,7,0.06
0,38,2,2,0.06
5,100,2,8,0.06
0,100,5,7,0.06
0,100,4,8,0.06
1,100,4,7,0.05
0,100,4,9,0.05
0,100,2,13,0.05
0,100,3,16,0.05
0,16,1,5,0.05
0,18,1,3,0.05
5,65,3,5,0.05
0,100,4,6,0.05
0,100,4,4,0.05
0,100,5,5,0.05
0,39,3,1,0.05
0,66,4,8,0.05
1,100,7,5,0.04
0,97,9,5,0.04
0,100,10,6,0.04
0,23,3,3,0.04
0,27,2,4,0.04
1,100,8,15,0.04
0,34,4,1,0.04
1,100,9,10,0.04
0,28,2,3,0.04
0,63,7,4,0.04
1,100,9,8,0.04
1,100,6,7,0.04
1,49,3,7,0.04
0,100,9,1,0.04
0,100,8,7,0.04
1,100,8,6,0.04
0,19,1,0,0.04
1,91,6,3,0.03
0,100,10,5,0.03
0,89,7,10,0.03
0,100,7,5,0.03
0,45,5,2,0.03
1,41,3,2,0.03
0,100,7,5,0.03
0,21,1,3,0.03
0,100,4,5,0.03
0,41,4,1,0.03
1,100,8,3,0.03
0,100,5,2,0.03
0,100,7,3,0.03
0,100,4,8,0.03
0,100,9,2,0.03
0,85,7,8,0.03
0,100,6,3,0.03
0,100,3,1,0.03
0,100,6,6,0.03
0,100,6,1,0.03
1,100,8,8,0.03
1,100,7,4,0.03
0,5,1,0,0.03
0,100,5,5,0.03
0,35,3,2,0.03
1,75,6,6,0.03
1,100,7,2,0.02
5,100,5,3,0.02
1,75,7,4,0.02
1,100,7,3,0.02
0,90,4,3,0.02
1,100,9,1,0.02
0,100,4,3,0.02
0,55,4,5,0.02
0,100,6,2,0.02
6,100,12,4,0.02
1,100,5,1,0.02
0,100,4,2,0.02
1,100,5,5,0.02
0,100,8,5,0.02
0,68,4,2,0.02
1,100,6,5,0.02
1,100,7,4,0.02
1,100,7,5,0.02
0,98,7,2,0.02
0,100,6,3,0.02
0,100,9,6,0.02
0,55,3,5,0.02
0,100,7,2,0.02
0,7,1,0,0.02
1,100,7,2,0.02
0,18,1,0,0.02
1,100,10,13,0.02
0,100,7,4,0.02
1,100,7,0,0.02
0,13,2,2,0.02
0,100,7,6,0.02
0,100,5,2,0.02
0,100,6,12,0.02
0,21,1,1,0.02
1,100,9,9,0.02
0,100,5,1,0.02
0,100,6,1,0.02
0,100,5,6,0.02
1,100,3,4,0.02
5,21,2,3,0.02
1,100,6,3,0.02
6,100,3,4,0.02
1,100,8,4,0.02
0,100,1,2,0.02
0,100,2,0,0.02
0,100,6,0,0.02
0,30,3,4,0.02
0,16,2,0,0.02
1,100,7,3,0.02
0,100,6,4,0.02
0,100,10,5,0.02
0,43,1,5,0.02
1,100,6,6,0.02
0,100,3,4,0.02
0,100,1,0,0.02
0,25,1,2,0.02
6,100,4,2,0.02
6,100,7,1,0.02
0,54,2,0,0.02
1,100,5,10,0.02
0,100,5,0,0.02
1,100,9,4,0.02
1,100,5,6,0.01
0,34,2,5,0.01
1,100,4,3,0.01
0,100,6,6,0.01
0,100,3,0,0.01
1,100,10,6,0.01
0,100,6,1,0.01
0,10,1,3,0.01
0,100,6,1,0.01
0,100,6,4,0.01
0,100,8,3,0.01
0,100,5,2,0.01
0,100,3,2,0.01
0,100,7,1,0.01
0,100,5,7,0.01
0,100,6,7,0.01
0,31,1,1,0.01
0,62,4,2,0.01
0,100,6,3,0.01
0,100,8,6,0.01
0,100,10,3,0.01
0,100,5,5,0.01
1,100,9,4,0.01
1,100,4,2,0.01
0,100,3,2,0.01
1,100,6,0,0.01
0,19,1,2,0.01
0,100,8,6,0.01
1,100,1,0,0.01
0,34,2,4,0.01
1,100,9,4,0.01
0,93,5,1,0.01
1,100,5,2,0.01
1,100,7,0,0.01
0,60,3,3,0.01
0,19,1,2,0.01
0,100,4,3,0.01
1,100,4,6,0.01
1,100,1,1,0.01
5,100,4,3,0.01
0,100,5,3,0.01
1,100,7,2,0.01
0,100,4,1,0.01
1,100,6,2,0.01
0,100,6,0,0.01
1,34,3,2,0.01
0,100,5,7,0.01
5,100,7,0,0.01
0,20,1,1,0.01
0,100,7,3,0.01
0,57,4,3,0.01
0,100,10,5,0.01
0,29,3,2,0.01
1,100,5,0,0.01
0,13,1,1,0.01
1,100,5,1,0.01
0,51,2,1,0.01
0,100,8,1,0.01
0,21,2,1,0.01
0,100,2,0,0.01
1,100,6,1,0.01
0,100,6,5,0.01
1,100,5,3,0.01
5,100,7,6,0.01
1,48,3,5,0.01
1,34,2,2,0.01
0,100,8,1,0.01
0,100,5,4,0.01
5,100,6,0,0.01
0,16,0,0,0.01
1,100,7,2,0.01
0,100,7,5,0.01
0,20,2,3,0.01
1,100,10,0,0.01
5,100,8,3,0.01
0,100,7,4,0.01
0,100,6,5,0.01
1,100,7,3,0.01
0,100,7,5,0.01
1,100,6,3,0.01
0,16,1,0,0.01
1,100,7,1,0.01
0,21,0,3,0.01
0,100,6,2,0.01
1,100,7,6,0.01
1,100,8,6,0.01
0,100,9,2,0.01
5,100,7,3,0.01
0,100,5,5,0.01
0,24,1,0,0.01
1,100,4,4,0.01
0,100,7,4,0.01
0,100,9,3,0.01
0,100,5,5,0.01
1,100,8,1,0.01
0,100,7,8,0.01
1,100,5,2,0.01
5,82,7,9,0.01
0,100,6,2,0.01
1,32,2,1,0.01
0,67,3,1,0.01
0,75,6,13,0.01
1,30,3,3,0.01
1,100,9,3,0.01
0,100,8,6,0.01
6,100,6,5,0.01
0,100,9,6,0.01
0,100,8,4,0.01
0,100,7,4,0.01
1,100,4,2,0.01
1,100,9,1,0.01
0,100,10,8,0.01
0,100,5,2,0.01
0,100,9,0,0.01
1,100,6,1,0.01
0,100,0,1,0.01
1,100,8,4,0.01
0,53,4,1,0.01
0,51,3,1,0.01
0,41,3,0,0.01
0,100,6,5,0.01
1,100,7,5,0.01
0,27,1,6,0.01
0,75,6,3,0.01
1,71,5,1,0.01
0,100,6,2,0.01
0,39,2,4,0.01
0,100,6,3,0.01
0,100,9,5,0.01
0,100,5,1,0.01
0,100,5,3,0.01
5,100,10,6,0.01
0,100,6,6,0.01
0,100,6,3,0.01
1,100,9,3,0.01
1,100,9,8,0.01
0,100,9,5,0.01
1,100,9,4,0.01
1,100,5,3,0.01
0,100,6,3,0.01
0,100,8,1,0.01
1,100,8,1,0.01
0,100,10,2,0.01
0,13,1,0,0.01
0,25,3,0,0.01
0,5,1,1,0.01
0,100,7,1,0.01
1,100,8,0,0.01
6,100,8,5,0.01
1,100,9,4,0.01
0,49,4,1,0.01
0,35,2,2,0.01
0,100,2,1,0.01
0,100,8,1,0.01
0,16,2,0,0.01
0,15,1,1,0.01
0,100,8,4,0.01
1,100,9,1,0.01
0,18,2,0,0.01
0,30,2,3,0.01
1,100,7,2,0.01
1,100,6,2,0.01
1,100,7,5,0.01
1,100,7,6,0.01
1,100,8,3,0.01
1,54,2,3,0.01
0,100,8,7,0.01
1,100,6,0,0.01
1,100,6,2,0.01
0,100,5,0,0.01
5,100,8,2,0.01
0,100,6,3,0.01
0,100,7,5,0.01
0,100,8,3,0.01
0,100,7,0,0.01
0,100,6,7,0.01
0,100,10,7,0.01
1,100,11,11,0.01
0,100,10,6,0.01
0,100,6,0,0.01
1,100,7,0,0.01
0,100,10,5,0.01
0,100,9,1,0.01
0,100,9,6,0.01
0,60,5,1,0.01
0,100,6,1,0.01
1,100,2,3,0.01
0,100,4,1,0.01
0,100,3,2,0.01
1,100,7,3,0.01
1,100,6,7,0.01
6,55,3,4,0.01
0,34,1,3,0.01
5,100,9,4,0.01
1,100,3,2,0.01
0,100,8,3,0.01
0,33,2,3,0.01
1,100,4,0,0.01
1,100,9,4,0.01
0,100,8,2,0.01
0,100,5,0,0.01
0,47,2,2,0.01
0,100,7,5,0.01
0,100,6,1,0.01
1,100,4,0,0.01
1,100,8,7,0.01
1,100,7,1,0.01
1,100,9,4,0.01
1,100,7,7,0.01
0,100,7,1,0.01
0,44,2,0,0.01
0,100,7,3,0.01
0,73,0,5,0.01
1,100,8,1,0.01
0,100,11,2,0.01
1,100,9,8,0.01
0,100,7,4,0.01
0,100,10,5,0.01
0,100,7,6,0.01
